datetime,abe,max,min,fec,vwapd,mme9,mme34,mma200,hig10,low10
22/01/2019 12:00,95870,95925,95850,95910,95951,95898.12,95973.62,96017.75,96215,95610
22/01/2019 11:55,95885,95895,95810,95875,95952.04,95895.15,95977.47,96020.42,96220,95610
22/01/2019 11:50,95845,95900,95790,95885,95953.69,95900.19,95983.68,96022.67,96220,95610
22/01/2019 11:45,95645,95850,95610,95840,95956.86,95903.98,95989.66,96025.52,96220,95640
22/01/2019 11:40,95695,95825,95640,95650,95967.29,95919.98,95998.73,96028.25,96220,95685
22/01/2019 11:35,95955,95985,95685,95690,95980.38,95987.47,96019.87,96032.63,96220,95780
22/01/2019 11:30,96115,96120,95875,95960,95987.43,96061.84,96039.86,96037.35,96220,95780
22/01/2019 11:25,96000,96120,95995,96110,95986.72,96087.3,96044.7,96039.92,96220,95715
22/01/2019 11:20,96060,96090,95935,96000,95984.45,96081.63,96040.74,96041.13,96220,95700
22/01/2019 11:15,96160,96215,95970,96060,95982.85,96102.03,96043.21,96042.95,96220,95700
22/01/2019 11:10,96155,96175,96105,96165,95975.75,96112.54,96042.2,96044.67,96220,95700
22/01/2019 11:05,96155,96220,96150,96160,95970.86,96099.42,96034.75,96046.38,96215,95700
22/01/2019 11:00,96100,96190,96080,96160,95961.76,96084.28,96027.16,96048.38,96215,95700
22/01/2019 10:55,96070,96150,96070,96100,95956.15,96065.35,96019.1,96050.67,96215,95700
22/01/2019 10:50,96080,96125,96035,96070,95951.23,96056.69,96014.2,96053.75,96215,95700
22/01/2019 10:45,96145,96150,96050,96080,95944.66,96053.36,96010.81,96056.17,96215,95700
22/01/2019 10:40,96120,96160,96080,96145,95938.49,96046.7,96006.62,96058.83,96215,95700
22/01/2019 10:35,96140,96215,96080,96120,95931.21,96022.12,95998.23,96061.27,96180,95700
22/01/2019 10:30,96000,96180,95965,96140,95912.47,95997.65,95990.85,96063.5,96090,95700
22/01/2019 10:25,96025,96035,95900,95995,95895.09,95962.06,95981.81,96065.4,96090,95700
22/01/2019 10:20,96035,96070,95920,96020,95889.69,95953.83,95981.02,96067.98,96090,95700
22/01/2019 10:15,96050,96090,95965,96040,95881.28,95937.28,95978.66,96070.4,96050,95700
22/01/2019 10:10,95910,96050,95895,96045,95864.45,95911.6,95974.94,96072.55,96005,95700
22/01/2019 10:05,95840,95960,95795,95910,95855.23,95878.25,95970.7,96075.02,96005,95700
22/01/2019 10:00,95935,96005,95780,95835,95852.14,95870.31,95974.38,96078,95975,95700
22/01/2019 09:55,95845,95960,95840,95930,95844.24,95879.14,95982.82,96081.42,95975,95700
22/01/2019 09:50,95845,95900,95815,95845,95836.66,95866.43,95986.02,96083.85,96100,95700
22/01/2019 09:45,95780,95900,95715,95850,95834.28,95871.79,95994.57,96087.33,96580,95700
22/01/2019 09:40,95810,95825,95700,95785,95837.02,95877.23,96003.34,96090.65,96580,95720
22/01/2019 09:35,95885,95910,95755,95810,95848.08,95900.29,96016.57,96094.25,96580,95720
22/01/2019 09:30,95810,95910,95805,95885,95852.25,95922.86,96029.09,96097.67,96580,95720
22/01/2019 09:25,95740,95845,95740,95810,95849.49,95932.33,96037.83,96100.83,96580,95720
22/01/2019 09:20,95785,95805,95720,95740,95857.3,95962.91,96051.63,96104.5,96580,95750
22/01/2019 09:15,95915,95915,95750,95785,95875.35,96018.63,96070.52,96108.6,96580,95795
22/01/2019 09:10,95945,95975,95870,95910,95903.02,96077.04,96087.83,96113.1,96580,95795
22/01/2019 09:05,95810,95965,95805,95945,95898.45,96118.8,96098.6,96116.83,96580,95795
22/01/2019 09:00,96040,96100,95795,95810,95901.56,96162.25,96107.91,96120.4,96580,96020
21/01/2019 18:05,96280,96580,96265,96580,95792.03,96250.31,96125.97,96124.33,96300,96020
21/01/2019 18:00,96200,96300,96195,96300,95789.12,96167.89,96098.45,96124.23,96240,96020
21/01/2019 17:55,96080,96220,96080,96200,95786.91,96134.86,96086.24,96124.95,96245,96020
21/01/2019 17:50,96085,96110,96065,96080,95784.16,96118.57,96079.35,96126.35,96250,96020
21/01/2019 17:45,96060,96110,96020,96085,95783.13,96128.21,96079.31,96127.48,96250,96045
21/01/2019 17:40,96065,96085,96055,96060,95781.55,96139.02,96078.97,96128.5,96250,96045
21/01/2019 17:35,96150,96155,96045,96070,95780.6,96158.77,96080.12,96129.02,96250,96090
21/01/2019 17:30,96125,96190,96110,96155,95778.12,96180.97,96080.73,96129.05,96250,96065
21/01/2019 17:25,96175,96190,96105,96120,95776.11,96187.46,96076.23,96128.23,96270,96020
21/01/2019 17:20,96225,96230,96175,96175,95773.75,96204.33,96073.57,96127.9,96300,96020
21/01/2019 17:15,96205,96240,96190,96220,95772.03,96211.66,96067.42,96126.73,96360,95990
21/01/2019 17:10,96235,96240,96150,96205,95769.8,96209.57,96058.17,96125.33,96370,95980
21/01/2019 17:05,96230,96245,96190,96240,95766.7,96210.71,96049.27,96123.67,96370,95980
21/01/2019 17:00,96195,96250,96170,96230,95764.34,96203.39,96037.71,96122.13,96370,95980
21/01/2019 16:55,96185,96235,96170,96200,95762.18,96196.73,96026.05,96120.42,96370,95890
21/01/2019 16:50,96170,96210,96140,96185,95759.98,96195.92,96015.52,96119.13,96370,95785
21/01/2019 16:45,96130,96195,96090,96175,95757.36,96198.65,96005.24,96117.15,96370,95735
21/01/2019 16:40,96235,96245,96130,96135,95752.57,96204.56,95994.95,96114.75,96370,95705
21/01/2019 16:35,96265,96270,96220,96230,95748.99,96221.95,95986.47,96112.33,96370,95700
21/01/2019 16:30,96245,96300,96175,96270,95745.89,96219.95,95971.71,96109.25,96370,95655
21/01/2019 16:25,96340,96360,96225,96250,95739.32,96207.43,95953.63,96106.38,96370,95600
21/01/2019 16:20,96300,96370,96300,96345,95733.96,96196.79,95935.67,96103.98,96330,95575
21/01/2019 16:15,96235,96330,96210,96305,95726.94,96159.73,95910.87,96100.9,96265,95575
21/01/2019 16:10,96140,96240,96130,96235,95719.17,96123.41,95886.98,96098.42,96265,95575
21/01/2019 16:05,96160,96185,96110,96140,95714.77,96095.52,95865.88,96096.35,96265,95575
21/01/2019 16:00,96250,96260,96145,96160,95711.38,96084.39,95849.27,96095.6,96265,95575
21/01/2019 15:55,96160,96265,96140,96250,95706.27,96065.48,95830.45,96095.2,96240,95540
21/01/2019 15:50,96070,96240,96065,96165,95700.48,96019.35,95805.02,96093.3,96120,95540
21/01/2019 15:45,96025,96100,96020,96070,95691.85,95982.94,95783.2,96091.15,96120,95540
21/01/2019 15:40,96040,96065,96020,96030,95689.43,95961.17,95765.81,96089.48,96120,95540
21/01/2019 15:35,96005,96045,95990,96040,95687.72,95943.97,95749.8,96087.9,96120,95490
21/01/2019 15:30,96095,96105,95980,96000,95685.87,95919.96,95732.22,96086.52,96120,95435
21/01/2019 15:25,96075,96120,96070,96090,95680.77,95899.95,95715.99,96085.42,96095,95425
21/01/2019 15:20,96040,96095,96000,96080,95676.05,95852.44,95693.33,96083.38,96050,95425
21/01/2019 15:15,95905,96050,95890,96045,95670.25,95795.55,95669.89,96081.25,95920,95425
21/01/2019 15:10,95795,95920,95785,95905,95662.45,95733.19,95647.16,96079.45,95800,95425
21/01/2019 15:05,95755,95800,95735,95795,95658.06,95690.23,95631.53,96078.48,95765,95425
21/01/2019 15:00,95705,95765,95705,95755,95656.86,95664.04,95621.63,96077.92,95750,95425
21/01/2019 14:55,95700,95750,95700,95705,95656.11,95641.3,95613.54,96077.3,95720,95425
21/01/2019 14:50,95660,95720,95655,95705,95655.15,95625.37,95607.99,96077.3,95720,95425
21/01/2019 14:45,95610,95680,95600,95655,95654.66,95605.46,95602.11,96077.38,95720,95425
21/01/2019 14:40,95580,95630,95575,95610,95654.75,95593.08,95598.91,96077.52,95720,95425
21/01/2019 14:35,95630,95635,95575,95580,95655.2,95588.84,95598.23,96077.77,95720,95425
21/01/2019 14:30,95640,95720,95615,95625,95655.69,95591.05,95599.34,96078.5,95655,95425
21/01/2019 14:25,95600,95650,95580,95640,95655.55,95582.57,95597.78,96078.25,95655,95425
21/01/2019 14:20,95605,95620,95590,95600,95655.9,95568.21,95595.22,96078.2,95655,95425
21/01/2019 14:15,95545,95620,95540,95600,95656.12,95560.27,95594.93,96077.25,95655,95425
21/01/2019 14:10,95585,95585,95540,95540,95656.88,95550.33,95594.63,96076.05,95655,95425
21/01/2019 14:05,95580,95620,95555,95580,95657.48,95552.91,95597.94,96075.35,95655,95425
21/01/2019 14:00,95575,95655,95565,95580,95658.08,95546.14,95599.02,96074.25,95645,95425
21/01/2019 13:55,95490,95580,95490,95570,95659.24,95537.67,95600.18,96073.25,95645,95425
21/01/2019 13:50,95445,95500,95435,95485,95661.09,95529.59,95602.01,96072.5,95645,95425
21/01/2019 13:45,95535,95545,95425,95445,95663.02,95540.73,95609.1,96072.27,95645,95475
21/01/2019 13:40,95525,95550,95500,95535,95666.13,95564.67,95619.05,96072.05,95645,95475
21/01/2019 13:35,95575,95580,95505,95525,95667.34,95572.09,95624.14,96071.2,95645,95475
21/01/2019 13:30,95545,95580,95530,95575,95668.76,95583.86,95630.15,96070.23,95645,95465
21/01/2019 13:25,95580,95600,95525,95545,95669.9,95586.07,95633.49,96068.98,95645,95425
21/01/2019 13:20,95630,95635,95580,95585,95671.56,95596.34,95638.86,96067.75,95685,95405
21/01/2019 13:15,95590,95645,95575,95630,95672.34,95599.17,95642.13,96066.48,95685,95405
21/01/2019 13:10,95585,95605,95550,95595,95673.13,95591.46,95642.86,96065.1,95685,95405
21/01/2019 13:05,95545,95615,95540,95585,95674.48,95590.58,95645.76,96063.73,95685,95405
21/01/2019 13:00,95615,95615,95475,95550,95675.86,95591.98,95649.44,96062.48,95685,95405
21/01/2019 12:55,95625,95640,95600,95610,95680.24,95602.47,95655.46,96061.4,95685,95405
21/01/2019 12:50,95615,95640,95600,95625,95680.82,95600.59,95658.22,96059.92,95685,95320
21/01/2019 12:45,95600,95620,95595,95615,95681.2,95594.48,95660.23,96058.2,95685,95310
21/01/2019 12:40,95585,95620,95570,95605,95681.51,95589.35,95662.98,96056.2,95685,95225
21/01/2019 12:35,95610,95640,95580,95580,95682.31,95585.44,95666.49,96054.6,95685,95175
21/01/2019 12:30,95670,95685,95605,95610,95683.25,95586.8,95671.73,96053.65,95685,95130
21/01/2019 12:25,95575,95685,95550,95670,95684.02,95581,95675.48,96052.52,95650,95130
21/01/2019 12:20,95585,95615,95560,95570,95685.01,95558.75,95675.81,96050.65,95650,95130
21/01/2019 12:15,95575,95610,95530,95585,95685.88,95555.94,95682.23,96049,95650,95130
21/01/2019 12:10,95620,95635,95575,95575,95688,95548.67,95688.12,96047.3,95650,95130
21/01/2019 12:05,95570,95650,95545,95620,95689.15,95542.09,95694.98,96045.77,95600,95130
21/01/2019 12:00,95545,95580,95490,95575,95691.2,95522.62,95699.52,96043.92,95600,95130
21/01/2019 11:55,95530,95600,95515,95550,95693.84,95509.52,95707.07,96041.95,95585,95130
21/01/2019 11:50,95470,95570,95465,95535,95696.87,95499.41,95716.59,96040.02,95585,95130
21/01/2019 11:45,95450,95495,95425,95470,95701.04,95490.51,95727.59,96038.1,95585,95130
21/01/2019 11:40,95575,95580,95405,95455,95706.09,95495.63,95743.2,96037.15,95585,95130
21/01/2019 11:35,95540,95585,95505,95580,95714.5,95505.79,95760.67,96035.85,95575,95130
21/01/2019 11:30,95525,95575,95495,95535,95718.12,95487.23,95771.63,96033.42,95545,95130
21/01/2019 11:25,95540,95540,95405,95525,95723.14,95475.3,95785.97,96031.35,95575,95130
21/01/2019 11:20,95475,95545,95450,95540,95731.86,95462.87,95801.78,96028.6,95815,95130
21/01/2019 11:15,95435,95485,95420,95470,95738.89,95443.59,95817.65,96025.98,95970,95130
21/01/2019 11:10,95335,95445,95320,95435,95746.94,95436.98,95838.72,96023.42,96075,95130
21/01/2019 11:05,95315,95355,95310,95335,95761.08,95437.48,95863.19,96021.2,96145,95130
21/01/2019 11:00,95275,95370,95225,95315,95772.9,95463.11,95895.2,96018.98,96195,95130
21/01/2019 10:55,95280,95300,95175,95280,95793.98,95500.13,95930.36,96016.95,96195,95130
21/01/2019 10:50,95240,95305,95130,95280,95818.22,95555.16,95969.77,96014.88,96195,95200
21/01/2019 10:45,95310,95330,95200,95235,95862.03,95623.95,96011.58,96012.4,96195,95270
21/01/2019 10:40,95470,95515,95270,95305,95901.08,95721.19,96058.64,96009.58,96195,95405
21/01/2019 10:35,95575,95575,95405,95470,95950.81,95825.23,96104.31,96006.33,96195,95565
21/01/2019 10:30,95805,95815,95565,95570,96012.46,95914.04,96142.76,96002.35,96195,95775
21/01/2019 10:25,95965,95970,95775,95810,96048.07,96000.05,96177.47,95997.38,96195,95860
21/01/2019 10:20,96065,96075,95940,95960,96068.2,96047.55,96199.74,95991.2,96195,95860
21/01/2019 10:15,96140,96145,96015,96065,96073.39,96069.45,96214.27,95984.25,96195,95860
21/01/2019 10:10,96155,96195,96090,96140,96073.66,96070.55,96223.32,95976.73,96180,95860
21/01/2019 10:05,96005,96165,96005,96155,96066.8,96053.2,96228.37,95968.7,96300,95860
21/01/2019 10:00,95995,96070,95985,96015,96062.32,96027.74,96232.81,95960.65,96310,95860
21/01/2019 09:55,95985,96005,95975,95995,96066.16,96030.93,96246.02,95953.4,96310,95860
21/01/2019 09:50,95920,95990,95905,95985,96069.45,96039.91,96261.23,95946.05,96310,95860
21/01/2019 09:45,95950,95955,95860,95915,96076.46,96053.64,96277.97,95939.13,96390,95925
21/01/2019 09:40,96020,96020,95940,95945,96097.93,96088.3,96299.97,95932.25,96445,95925
21/01/2019 09:35,95965,96045,95960,96020,96106.76,96124.12,96321.48,95924.98,96445,95925
21/01/2019 09:30,96000,96025,95925,95960,96120.48,96150.15,96339.76,95917.5,96485,95975
21/01/2019 09:25,96095,96100,95975,95995,96145.76,96197.69,96362.77,95910,96485,96055
21/01/2019 09:20,96175,96180,96085,96095,96178.14,96248.36,96385.06,95902.08,96525,96055
21/01/2019 09:15,96270,96300,96165,96175,96191.41,96286.7,96402.64,95893.4,96525,96055
21/01/2019 09:10,96170,96310,96170,96270,96183.14,96314.62,96416.44,95884.25,96630,96055
21/01/2019 09:05,96140,96200,96100,96175,96134.34,96325.77,96425.31,95875.05,96630,96055
21/01/2019 09:00,96150,96250,96055,96140,96119.27,96363.47,96440.48,95866,96630,96270
18/01/2019 18:05,96375,96390,96270,96280,96398.67,96419.34,96458.7,95856.9,96690,96335
18/01/2019 18:00,96415,96445,96365,96380,96399.02,96454.17,96469.52,95847.58,96705,96335
18/01/2019 17:55,96435,96445,96400,96410,96399.02,96472.71,96474.95,95837.6,96725,96335
18/01/2019 17:50,96435,96485,96410,96430,96398.91,96488.39,96478.89,95827.88,96730,96335
18/01/2019 17:45,96450,96465,96425,96440,96398.77,96502.98,96481.85,95818.08,96730,96330
18/01/2019 17:40,96485,96525,96425,96455,96398.66,96518.73,96484.39,95808.48,96730,96330
18/01/2019 17:35,96485,96525,96450,96485,96398.27,96534.66,96486.17,95799.73,96730,96330
18/01/2019 17:30,96530,96630,96435,96485,96397.77,96547.07,96486.24,95790.42,96730,96330
18/01/2019 17:25,96570,96580,96480,96530,96396.52,96562.59,96486.32,95780.48,96730,96290
18/01/2019 17:20,96555,96605,96515,96570,96395.61,96570.73,96483.67,95770.9,96730,96280
18/01/2019 17:15,96660,96690,96525,96555,96394.51,96570.91,96478.44,95761.08,96730,96235
18/01/2019 17:10,96680,96705,96630,96660,96392.45,96574.89,96473.8,95751.17,96730,96235
18/01/2019 17:05,96675,96725,96620,96675,96390.93,96553.61,96462.51,95740.8,96730,96235
18/01/2019 17:00,96655,96730,96605,96675,96388.79,96523.27,96449.63,95730.52,96680,96235
18/01/2019 16:55,96530,96680,96500,96655,96384.88,96485.34,96435.98,95719.95,96560,96235
18/01/2019 16:50,96460,96540,96440,96530,96381.46,96442.92,96422.7,95709.38,96560,96235
18/01/2019 16:45,96450,96480,96380,96465,96380.6,96421.15,96416.2,95699.15,96560,96215
18/01/2019 16:40,96375,96465,96345,96455,96380.27,96410.19,96413.24,95689.42,96560,96215
18/01/2019 16:35,96375,96380,96335,96370,96380.03,96398.98,96410.71,95679.73,96560,96215
18/01/2019 16:30,96430,96430,96335,96370,96380.16,96406.23,96413.18,95670.3,96560,96215
18/01/2019 16:25,96505,96525,96385,96425,96380.16,96415.29,96415.8,95660.83,96560,96215
18/01/2019 16:20,96405,96560,96395,96505,96379.45,96412.86,96415.24,95652.67,96490,96215
18/01/2019 16:15,96390,96405,96360,96400,96378.03,96389.83,96409.8,95643.45,96500,96215
18/01/2019 16:10,96420,96430,96370,96385,96378.01,96387.28,96410.4,95634.48,96500,96215
18/01/2019 16:05,96380,96430,96330,96420,96377.93,96387.85,96411.94,95625.48,96500,96215
18/01/2019 16:00,96375,96395,96330,96375,96377.94,96379.81,96411.45,95616.4,96500,96215
18/01/2019 15:55,96470,96490,96370,96370,96378.12,96381.02,96413.66,95607.5,96500,96215
18/01/2019 15:50,96375,96475,96355,96465,96377.6,96383.77,96416.3,95598.5,96500,96215
18/01/2019 15:45,96330,96395,96290,96370,96377.19,96363.45,96413.35,95589.35,96500,96215
18/01/2019 15:40,96305,96350,96280,96330,96377.37,96361.81,96415.98,95580.73,96510,96215
18/01/2019 15:35,96275,96360,96235,96300,96377.77,96369.77,96421.19,95571.83,96575,96215
18/01/2019 15:30,96410,96430,96260,96270,96378.87,96387.21,96428.53,95563.05,96590,96215
18/01/2019 15:25,96440,96500,96385,96415,96379.56,96416.52,96438.14,95554.58,96590,96215
18/01/2019 15:20,96405,96440,96365,96440,96378.68,96416.89,96439.55,95545.4,96590,96215
18/01/2019 15:15,96375,96435,96345,96405,96378.46,96411.11,96439.52,95536.27,96590,96215
18/01/2019 15:10,96320,96425,96300,96370,96378.33,96412.64,96441.61,95526.6,96590,96215
18/01/2019 15:05,96395,96400,96215,96320,96378.56,96423.3,96445.95,95517.33,96590,96290
18/01/2019 15:00,96395,96440,96370,96395,96380.17,96449.12,96453.58,95508.25,96590,96290
18/01/2019 14:55,96440,96470,96370,96395,96380,96462.65,96457.13,95498.48,96590,96290
18/01/2019 14:50,96460,96510,96430,96440,96379.52,96479.56,96460.89,95489.13,96590,96290
18/01/2019 14:45,96570,96575,96455,96455,96378.57,96489.45,96462.16,95479.38,96590,96290
18/01/2019 14:40,96520,96590,96515,96565,96377.37,96498.06,96462.59,95469.42,96585,96275
18/01/2019 14:35,96480,96530,96440,96520,96375.13,96481.33,96456.38,95459.13,96585,96275
18/01/2019 14:30,96520,96540,96400,96480,96374.37,96471.66,96452.53,95449.27,96585,96275
18/01/2019 14:25,96440,96530,96415,96520,96373.51,96469.57,96450.87,95439.7,96585,96275
18/01/2019 14:20,96430,96490,96355,96445,96372.22,96456.96,96446.68,95429.95,96585,96275
18/01/2019 14:15,96465,96500,96380,96430,96371.56,96459.95,96446.78,95421.27,96585,96275
18/01/2019 14:10,96480,96495,96435,96465,96370.84,96467.44,96447.8,95412.02,96665,96275
18/01/2019 14:05,96505,96585,96430,96475,96370.16,96468.05,96446.76,95402.92,96665,96275
18/01/2019 14:00,96475,96535,96420,96505,96367.53,96466.31,96445.05,95393.73,96665,96275
18/01/2019 13:55,96480,96520,96440,96475,96365.92,96456.64,96441.41,95384.52,96665,96275
18/01/2019 13:50,96425,96505,96360,96485,96364.63,96452.05,96439.38,95375.83,96665,96275
18/01/2019 13:45,96450,96530,96370,96430,96363.78,96443.82,96436.61,95366.83,96665,96275
18/01/2019 13:40,96330,96465,96290,96445,96362.01,96447.27,96437.01,95357.92,96665,96275
18/01/2019 13:35,96455,96495,96305,96325,96361.59,96447.84,96436.52,95348.98,96665,96275
18/01/2019 13:30,96380,96500,96365,96455,96360.91,96478.55,96443.28,95340.25,96735,96275
18/01/2019 13:25,96530,96565,96375,96385,96359.23,96484.45,96442.57,95330.75,96735,96275
18/01/2019 13:20,96630,96665,96505,96525,96357.56,96509.3,96446.06,95321.38,96735,96275
18/01/2019 13:15,96480,96640,96430,96635,96351.31,96505.38,96441.28,95311.45,96735,96275
18/01/2019 13:10,96350,96485,96350,96475,96346.16,96472.98,96429.54,95301.38,96735,96275
18/01/2019 13:05,96365,96435,96335,96350,96345.01,96472.47,96426.78,95291.7,96735,96275
18/01/2019 13:00,96410,96465,96275,96365,96344.27,96503.09,96431.44,95282.17,96735,96360
18/01/2019 12:55,96505,96510,96360,96405,96343.84,96537.61,96435.46,95272.8,96735,96405
18/01/2019 12:50,96560,96580,96475,96505,96341.57,96570.77,96437.3,95263.33,96735,96405
18/01/2019 12:45,96620,96645,96535,96560,96339.07,96587.21,96433.2,95253.58,96735,96405
18/01/2019 12:40,96710,96735,96590,96620,96335.14,96594.02,96425.52,95243.42,96730,96405
18/01/2019 12:35,96560,96730,96490,96715,96328.22,96587.52,96413.73,95232.6,96680,96405
18/01/2019 12:30,96615,96655,96505,96555,96317.12,96555.64,96395.47,95221.23,96680,96405
18/01/2019 12:25,96640,96680,96560,96610,96308.66,96555.8,96385.8,95210.4,96645,96405
18/01/2019 12:20,96560,96645,96545,96635,96299.02,96542.26,96372.21,95199,96615,96405
18/01/2019 12:15,96515,96585,96490,96565,96292.77,96519.07,96356.28,95187.15,96615,96390
18/01/2019 12:10,96510,96540,96465,96520,96289.01,96507.59,96343.63,95176.35,96615,96390
18/01/2019 12:05,96510,96540,96470,96510,96286.36,96504.48,96332.95,95165.5,96615,96295
18/01/2019 12:00,96475,96535,96435,96505,96284.04,96503.11,96322.22,95155.2,96645,96230
18/01/2019 11:55,96545,96600,96460,96470,96280.08,96502.63,96311.14,95144.45,96645,96120
18/01/2019 11:50,96505,96560,96495,96540,96273.01,96510.79,96301.52,95133.77,96695,96030
18/01/2019 11:45,96520,96570,96495,96505,96267.94,96503.48,96287.06,95122.98,96695,95950
18/01/2019 11:40,96425,96540,96405,96520,96262.27,96503.11,96273.85,95112.88,96795,95885
18/01/2019 11:35,96540,96585,96410,96415,96256.82,96498.89,96258.93,95102.67,96795,95885
18/01/2019 11:30,96515,96615,96510,96540,96248.61,96519.86,96249.47,95092.85,96795,95880
18/01/2019 11:25,96505,96585,96490,96515,96239.79,96514.83,96231.86,95082.83,96795,95865
18/01/2019 11:20,96490,96555,96450,96505,96231.39,96514.79,96214.7,95072.9,96795,95850
18/01/2019 11:15,96520,96550,96465,96495,96224.99,96517.23,96197.11,95063.45,96795,95825
18/01/2019 11:10,96545,96645,96490,96515,96217.2,96522.79,96179.05,95053.77,96795,95825
18/01/2019 11:05,96560,96615,96530,96545,96201.95,96524.73,96158.7,95044.08,96795,95730
18/01/2019 11:00,96680,96695,96530,96560,96190.12,96519.67,96135.28,95034.25,96795,95685
18/01/2019 10:55,96655,96690,96555,96685,96175.41,96509.59,96109.54,95023.6,96795,95585
18/01/2019 10:50,96665,96795,96635,96655,96151.3,96465.73,96074.66,95012.17,96675,95585
18/01/2019 10:45,96595,96675,96565,96660,96100.28,96418.42,96039.49,95000.3,96630,95585
18/01/2019 10:40,96565,96630,96450,96595,96073.49,96358.02,96001.88,94988,96575,95585
18/01/2019 10:35,96445,96575,96390,96560,96043.92,96298.78,95965.94,94975.58,96525,95585
18/01/2019 10:30,96480,96500,96415,96445,96016.66,96233.48,95929.94,94963.33,96525,95585
18/01/2019 10:25,96305,96525,96295,96480,95997.41,96180.59,95898.72,94952.13,96340,95585
18/01/2019 10:20,96290,96330,96230,96305,95948.07,96105.74,95863.49,94941.4,96340,95585
18/01/2019 10:15,96165,96340,96120,96290,95933.23,96055.93,95836.73,94931.42,96180,95585
18/01/2019 10:10,96080,96180,96030,96165,95889.87,95997.41,95809.27,94921.45,96120,95585
18/01/2019 10:05,95990,96120,95950,96075,95866.31,95955.52,95787.7,94912.17,96065,95585
18/01/2019 10:00,96050,96060,95885,95990,95848.41,95925.64,95770.29,94903.63,96065,95585
18/01/2019 09:55,95935,96065,95935,96055,95834.23,95909.55,95756.98,94895.08,96010,95585
18/01/2019 09:50,95940,95940,95880,95940,95811.29,95873.19,95738.91,94886.75,96010,95585
18/01/2019 09:45,95880,95980,95865,95940,95805.89,95856.48,95726.73,94879.35,96010,95585
18/01/2019 09:40,95935,95970,95850,95875,95796.77,95835.6,95713.8,94871.73,96010,95585
18/01/2019 09:35,95895,95940,95825,95930,95786.2,95825.75,95704.02,94864.45,96010,95585
18/01/2019 09:30,95940,96010,95855,95890,95773.88,95799.69,95690.33,94856.8,96025,95585
18/01/2019 09:25,95790,95940,95730,95940,95728.15,95777.11,95678.23,94850.08,96085,95585
18/01/2019 09:20,95695,95795,95685,95790,95684.96,95736.39,95662.36,94842.85,96095,95585
18/01/2019 09:15,95650,95720,95585,95695,95668.59,95722.98,95654.63,94836,96095,95595
18/01/2019 09:10,95620,95675,95595,95650,95680.03,95729.98,95652.18,94829.83,96095,95610
18/01/2019 09:05,95695,95705,95610,95615,95701.02,95749.98,95652.31,94824.5,96095,95615
18/01/2019 09:00,95660,95825,95645,95695,95740.26,95783.73,95654.57,94819.6,96095,95615
17/01/2019 18:05,95720,95860,95705,95770,95058.13,95805.91,95652.12,94814.08,96095,95615
17/01/2019 18:00,95815,95920,95720,95730,95054.41,95814.89,95644.97,94807.5,96095,95600
17/01/2019 17:55,95820,95935,95800,95810,95049.45,95836.11,95639.81,94801.63,96095,95565
17/01/2019 17:50,95990,96025,95810,95820,95043.54,95842.64,95629.5,94795.17,96095,95550
17/01/2019 17:45,96075,96085,95965,95990,95037.07,95848.3,95617.95,94788.4,96095,95385
17/01/2019 17:40,95870,96095,95855,96080,95029.13,95812.88,95595.41,94780.35,95935,95340
17/01/2019 17:35,95735,95935,95650,95870,95011.64,95746.09,95566.04,94771.95,95800,95340
17/01/2019 17:30,95730,95740,95710,95735,95000.13,95715.12,95547.62,94764.7,95800,95340
17/01/2019 17:25,95710,95760,95710,95735,94996.77,95710.15,95536.26,94758.25,95800,95340
17/01/2019 17:20,95765,95780,95695,95715,94992.25,95703.94,95524.21,94752.02,95800,95340
17/01/2019 17:15,95785,95785,95705,95765,94986.59,95701.17,95512.65,94746.05,95800,95340
17/01/2019 17:10,95680,95800,95660,95780,94979.45,95685.21,95497.35,94739.8,95790,95340
17/01/2019 17:05,95655,95700,95645,95680,94970.45,95661.52,95480.22,94734,95790,95340
17/01/2019 17:00,95685,95700,95630,95655,94966.24,95656.89,95468.11,94728.88,95790,95315
17/01/2019 16:55,95710,95740,95665,95685,94959.3,95657.36,95456.78,94723.85,95790,95300
17/01/2019 16:50,95685,95725,95645,95710,94951.71,95650.45,95442.95,94718.67,95790,95240
17/01/2019 16:45,95625,95695,95615,95685,94946.16,95635.56,95426.77,94713.25,95790,95240
17/01/2019 16:40,95705,95710,95615,95630,94941.78,95623.2,95411.12,94707.98,95790,95240
17/01/2019 16:35,95720,95780,95695,95705,94935.27,95621.51,95397.85,94702.85,95790,95240
17/01/2019 16:30,95680,95790,95675,95720,94929.09,95600.63,95379.23,94697.2,95760,95240
17/01/2019 16:25,95660,95710,95620,95685,94919.37,95570.79,95358.59,94691.95,95760,95240
17/01/2019 16:20,95725,95740,95600,95660,94913.89,95542.23,95338.8,94686.42,95760,95240
17/01/2019 16:15,95575,95760,95565,95725,94905.22,95512.8,95319.34,94679.75,95760,95220
17/01/2019 16:10,95630,95675,95550,95575,94892.65,95459.74,95294.75,94672.35,95760,95130
17/01/2019 16:05,95410,95760,95385,95630,94880.93,95430.93,95277.77,94665.45,95495,95130
17/01/2019 16:00,95360,95435,95340,95410,94861.95,95381.16,95256.41,94657.58,95495,95130
17/01/2019 15:55,95400,95415,95355,95360,94856.98,95373.95,95247.11,94651.83,95495,95130
17/01/2019 15:50,95365,95425,95350,95400,94853.23,95377.44,95240.27,94646.6,95495,95130
